Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ch(t) Open Price,SMA Open Price,Ch(t) High Price,SMA High Price,Ch(t) Low Price,SMA Low Price,Ch(t)- Close Price,SMA Close Price,Label
20-Oct-09,505.25,558.3,505.2,549.45,520.5,42,10,21861,42,100,53.1,44.2,-0.049835449,660.1227273,-0.020526316,668.4227273,-0.049929478,660.1181818,0.033286319,664.1409091,0
21-Oct-09,522,522,522,522,522,10,2,5220,10,100,0,0,0.033151905,648.6125,-0.065018807,656.2208333,0.033254157,648.6083333,-0.04995905,652.2958333,0
22-Oct-09,495.95,548,495.95,548,496.2352941,187,12,92796,187,100,52.05,52.05,-0.049904215,636.8692308,0.049808429,647.8961538,-0.049904215,636.8653846,0.049808429,644.2730769,0
23-Oct-09,520.65,520.65,520.65,520.65,520.6446281,121,3,62998,121,100,0,0,0.049803408,628.5678571,-0.049908759,638.8071429,0.049803408,628.5642857,-0.049908759,635.4428571,0
26-Oct-09,494.65,494.65,494.65,494.65,494,1,1,494,1,100,0,0,-0.049937578,619.64,-0.049937578,629.1966667,-0.049937578,619.6366667,-0.049937578,626.0566667,0
27-Oct-09,469.95,469.95,469.95,469.95,469.75,4,2,1879,4,100,0,0,-0.049934297,610.284375,-0.049934297,619.24375,-0.049934297,610.28125,-0.049934297,616.3,0
28-Oct-09,446.5,446.5,446.5,446.5,446.5,2,1,893,2,100,0,0,-0.049898925,600.65,-0.049898925,609.0823529,-0.049898925,600.6470588,-0.049898925,606.3117647,0
29-Oct-09,424.2,424.2,424.2,424.2,424.1818182,11,2,4666,11,100,0,0,-0.049944009,590.8472222,-0.049944009,598.8111111,-0.049944009,590.8444444,-0.049944009,596.1944444,0
30-Oct-09,403,403,403,403,403,1,1,403,1,100,0,0,-0.049976426,580.9605263,-0.049976426,588.5052632,-0.049976426,580.9578947,-0.049976426,586.0263158,0
03-Nov-09,383,383,382.9,383,382.8571429,7,4,2680,7,100,0.1,0,-0.049627792,571.0625,-0.049627792,578.23,-0.049875931,571.055,-0.049627792,575.875,0
04-Nov-09,363.9,363.9,363.9,363.9,363.8333333,12,3,4366,12,100,0,0,-0.049869452,561.197619,-0.049869452,568.0238095,-0.049621311,561.1904762,-0.049869452,565.7809524,0
05-Nov-09,345.75,345.75,345.75,345.75,345,1,1,345,1,100,0,0,-0.04987634,551.4045455,-0.04987634,557.9204545,-0.04987634,551.3977273,-0.04987634,555.7795455,0
06-Nov-09,328.5,328.5,328.5,328.5,328.4864865,37,5,12154,37,100,0,0,-0.04989154,541.7130435,-0.04989154,547.9456522,-0.04989154,541.7065217,-0.04989154,545.8978261,0
09-Nov-09,312.1,312.2,312.1,312.1,312.1081081,111,9,34644,111,100,0.1,0,-0.049923896,532.1458333,-0.049619482,538.1229167,-0.049923896,532.1395833,-0.049923896,536.15625,0
10-Nov-09,301,301,296.5,296.5,296.9090909,55,4,16330,55,100,4.5,-4.5,-0.035565524,522.9,-0.035874439,528.638,-0.049983979,522.714,-0.049983979,526.57,0
11-Nov-09,281.7,281.7,281.7,281.7,281,1,1,281,1,100,0,0,-0.064119601,513.6230769,-0.064119601,519.1403846,-0.049915683,513.4442308,-0.049915683,517.1519231,0
12-Nov-09,267.65,267.65,267.65,267.65,267.6,15,2,4014,15,100,0,0,-0.049875754,504.512963,-0.049875754,509.8259259,-0.049875754,504.3407407,-0.049875754,507.9111111,0
13-Nov-09,281,281,254.3,258.6,270.4660194,103,16,27858,103,100,26.7,-22.4,0.049878573,496.5303571,0.049878573,501.6535714,-0.049878573,495.4107143,-0.033812815,499.0071429,0
16-Nov-09,245.7,246,245.7,245.7,245.7029703,101,7,24816,101,100,0.3,0,-0.125622776,487.8810345,-0.12455516,492.837931,-0.033818325,486.8,-0.049883991,490.2724138,0
17-Nov-09,234,234,234,234,234,1,1,234,1,100,0,0,-0.047619048,479.4183333,-0.048780488,484.21,-0.047619048,478.3733333,-0.047619048,481.73,0
18-Nov-09,230,230,222.35,222.35,224,23,6,5152,23,100,7.65,-7.65,-0.017094017,471.3725806,-0.017094017,476.0096774,-0.049786325,470.1145161,-0.049786325,473.3629032,0
19-Nov-09,211.25,211.25,211.25,211.25,211.25,8,4,1690,8,100,0,0,-0.081521739,463.24375,-0.081521739,467.7359375,-0.049921295,462.025,-0.049921295,465.171875,0
20-Nov-09,200.7,200.7,200.7,200.7,200.6666667,12,3,2408,12,100,0,0,-0.049940828,455.2878788,-0.049940828,459.6439394,-0.049940828,454.1060606,-0.049940828,457.1575758,0
23-Nov-09,202.05,210.7,190.7,190.7,195.0378151,238,26,46419,222,93.28,20,-11.35,0.006726457,447.8397059,0.04982561,452.3220588,-0.04982561,446.3588235,-0.04982561,449.3205882,0
24-Nov-09,182.05,200.2,181.2,181.2,183.7647059,306,30,56232,274,89.54,19,-0.85,-0.0989854,440.2457143,-0.049833887,445.1185714,-0.049816466,438.7828571,-0.049816466,441.66,0
25-Nov-09,172.15,190.25,172.15,177.5,174.4621799,1679,49,292922,1564,93.15,18.1,5.35,-0.054380665,432.7986111,-0.0497003,438.0388889,-0.049944812,431.3763889,-0.020419426,434.3222222,0
26-Nov-09,175.05,186.35,168.65,183.2,182.3268421,1900,57,346421,1241,65.32,17.7,8.15,0.016845774,425.8324324,-0.020499343,431.2364865,-0.020331107,424.2756757,0.032112676,427.5351351,0
27-Nov-09,184,192.35,184,192.35,186.373057,386,21,71940,385,99.74,8.35,8.35,0.051128249,419.4684211,0.032197478,424.95,0.091016899,417.9526316,0.049945415,421.3460526,0
30-Nov-09,201.95,201.95,198,201.95,201.9303483,201,6,40588,200,99.5,3.95,0,0.097554348,413.8910256,0.04990902,419.2320513,0.076086957,412.3128205,0.04990902,415.7205128,0
01-Dec-09,212,212,201.95,212,208.3053892,501,10,104361,501,100,10.05,0,0.049764793,408.84375,0.049764793,414.05125,0.019949495,407.05375,0.049764793,410.6275,0
02-Dec-09,222.6,222.6,201.45,206.15,208.5579004,1848,83,385415,1259,68.13,21.15,-16.45,0.05,404.3012195,0.05,409.3817073,-0.00247586,402.0390244,-0.02759434,405.6402439,0
03-Dec-09,201.4,215,195.85,195.85,198.7647059,629,34,125023,619,98.41,19.15,-5.55,-0.095238095,399.4702381,-0.034141959,404.7535714,-0.027798461,397.1297619,-0.049963619,400.6452381,0
04-Dec-09,205.6,205.6,186.1,190,188.1478599,771,42,145062,756,98.05,19.5,-15.6,0.020854022,394.9616279,-0.04372093,400.122093,-0.049782997,392.222093,-0.029869798,395.7465116,0
07-Dec-09,195,195,181.15,194.95,184.4902597,308,21,56823,240,77.92,13.85,-0.05,-0.05155642,390.4170455,-0.05155642,395.4602273,-0.026598603,387.425,0.026052632,391.1829545,0
08-Dec-09,202,204,191.45,194.3,199.7060811,296,24,59113,145,48.99,12.55,-7.7,0.035897436,386.23,0.046153846,391.2055556,0.056858957,383.07,-0.003334188,386.8077778,0
09-Dec-09,204,204,192.15,202.95,200.5272727,440,24,88232,284,64.55,11.85,-1.05,0.00990099,382.2684783,0,387.1358696,0.003656307,378.9195652,0.044518785,382.8108696,0
10-Dec-09,205,205,193.1,199,200.1724891,458,12,91679,433,94.54,11.9,-6,0.004901961,378.4968085,0.004901961,383.2606383,0.004944054,374.9659574,-0.019462922,378.9,0
11-Dec-09,199,199,195,195,195.9252336,107,7,20964,107,100,4,-4,-0.029268293,374.7572917,-0.029268293,379.421875,0.009839461,371.2166667,-0.020100503,375.06875,0
14-Dec-09,196,203.85,187.55,190.85,194.1780129,2174,14,422143,170,7.82,16.3,-5.15,-0.015075377,371.1091837,0.024371859,375.8387755,-0.038205128,367.4683673,-0.021282051,371.3091837,0
15-Dec-09,197,198.95,197,197.8,197.85,40,6,7914,35,87.5,1.95,0.8,0.005102041,367.627,-0.024037282,372.301,0.050386564,364.059,0.036416034,367.839,0
16-Dec-09,203.95,203.95,191,191,192.0769231,104,4,19976,104,100,12.95,-12.95,0.035279188,364.4176471,0.025131943,369,-0.030456853,360.6656863,-0.03437816,364.3715686,0
17-Dec-09,199.8,199.8,199.8,199.8,199.8,15,2,2997,15,100,0,0,-0.020348125,361.2519231,-0.020348125,365.7461538,0.046073298,357.5721154,0.046073298,361.2067308,0
18-Dec-09,209.55,209.55,189.9,200,200.52,75,7,15039,63,84,19.65,-9.55,0.048798799,358.3896226,0.048798799,362.7990566,-0.04954955,354.4084906,0.001001001,358.1650943,0
21-Dec-09,190.25,200,190.25,200,198.6311475,122,6,24233,111,90.98,9.75,9.75,-0.092102124,355.2759259,-0.045573849,359.7842593,0.001843075,351.3685185,0,355.2361111,0
22-Dec-09,200,200,190.1,190.1,192.1014493,69,12,13255,68,98.55,9.9,-9.9,0.051248357,352.4527273,0,356.8790909,-0.000788436,348.4363636,-0.0495,352.2336364,0
23-Dec-09,190.15,198,184,190,189.3621622,185,10,35032,136,73.51,14,-0.15,-0.04925,349.5544643,-0.01,354.0419643,-0.032088375,345.5,-0.000526039,349.3366071,0
24-Dec-09,184,184,184,184,184,100,3,18400,100,100,0,0,-0.032342887,346.65,-0.070707071,351.0587719,0,342.6666667,-0.031578947,346.4359649,0
29-Dec-09,189.95,189.95,189.95,189.95,189.8,5,1,949,5,100,0,0,0.032336957,343.9482759,0.032336957,348.2810345,0.032336957,340.0336207,0.032336957,343.737931,0
30-Dec-09,193.95,196.8,184.55,186.45,193.5607477,107,6,20711,106,99.07,12.25,-7.5,0.021058173,341.4059322,0.036062122,345.7135593,-0.028428534,337.3983051,-0.018425902,341.0720339,0
31-Dec-09,185,189.95,185,189.95,185.0251572,159,7,29419,158,99.37,4.95,4.95,-0.046145914,338.7991667,-0.034806911,343.1175,0.002438364,334.8583333,0.018771789,338.5533333,0
04-Jan-10,190,190,190,190,190,26,2,4940,26,100,0,0,0,190,0,190,0,190,0,190,1
05-Jan-10,196.5,196.5,196.5,196.5,196.5,10,1,1965,10,100,0,0,0.034210526,193.25,0.034210526,193.25,0.034210526,193.25,0.034210526,193.25,1
06-Jan-10,187,197.85,187,196.95,195.810596,755,26,147837,638,84.5,10.85,9.95,-0.048346056,191.1666667,0.006870229,194.7833333,-0.048346056,191.1666667,0.002290076,194.4833333,1
07-Jan-10,190,196.95,189.5,192.65,191.7636364,110,7,21094,100,90.91,7.45,2.65,0.016042781,190.875,-0.004548901,195.325,0.013368984,190.75,-0.021832953,194.025,1
08-Jan-10,200,200,185,188.85,195.5076923,130,6,25416,110,84.62,15,-11.15,0.052631579,192.7,0.015486164,196.26,-0.023746702,189.6,-0.01972489,192.99,1
11-Jan-10,199.9,200,188.35,188.35,196.3125,80,5,15705,55,68.75,11.65,-11.55,-0.0005,193.9,0,196.8833333,0.018108108,189.3916667,-0.002647604,192.2166667,1
12-Jan-10,190.25,198,190,190.2,192.8982456,285,8,54976,160,56.14,8,-0.05,-0.048274137,193.3785714,-0.01,197.0428571,0.008760287,189.4785714,0.00982214,191.9285714,1
13-Jan-10,184.8,184.8,184.8,184.8,184.8,10,2,1848,5,50,0,0,-0.028646518,192.30625,-0.066666667,195.5125,-0.027368421,188.89375,-0.028391167,191.0375,1
15-Jan-10,199.7,203,188.4,188.45,198.2461538,130,11,25772,100,76.92,14.6,-11.25,0.080627706,193.1277778,0.098484848,196.3444444,0.019480519,188.8388889,0.019751082,190.75,1
18-Jan-10,195,195,181.8,190.8,186.3803681,163,9,30380,103,63.19,13.2,-4.2,-0.023535303,193.315,-0.039408867,196.21,-0.035031847,188.135,0.012470151,190.755,1
19-Jan-10,202.95,208.95,183.05,205,200.027027,185,8,37005,100,54.05,25.9,2.05,0.040769231,194.1909091,0.071538462,197.3681818,0.006875688,187.6727273,0.07442348,192.05,1
20-Jan-10,200.05,223.9,200,206.9,206.3083333,120,7,24757,110,91.67,23.9,6.85,-0.014289234,194.6791667,0.071548217,199.5791667,0.092597651,188.7,0.009268293,193.2875,1
21-Jan-10,207,222.95,207,219.95,210.7417582,182,14,38355,157,86.26,15.95,12.95,0.034741315,195.6269231,-0.004242966,201.3769231,0.035,190.1076923,0.063073949,195.3384615,1
22-Jan-10,219,219,199.1,199.1,200.047619,21,2,4201,21,100,19.9,-19.9,0.057971014,197.2964286,-0.017716977,202.6357143,-0.038164251,190.75,-0.094794271,195.6071429,1
25-Jan-10,199.1,199.1,181.1,187,193.2769231,65,6,12563,37,56.92,18,-12.1,-0.09086758,197.4166667,-0.09086758,202.4,-0.090406831,190.1066667,-0.060773481,195.0333333,1
27-Jan-10,200,205,177,195.8,194.9210526,304,27,59256,240,78.95,28,-4.2,0.004520342,197.578125,0.02963335,202.5625,-0.022639426,189.2875,0.047058824,195.08125,1
28-Jan-10,205,205,204.85,204.85,204.962963,27,2,5534,27,100,0.15,-0.15,0.025,198.0147059,0,202.7058824,0.157344633,190.2029412,0.046220633,195.6558824,1
29-Jan-10,197,203.95,197,203.95,202.40625,32,2,6477,32,100,6.95,6.95,-0.03902439,197.9583333,-0.005121951,202.775,-0.038320722,190.5805556,-0.004393459,196.1166667,1
01-Feb-10,190.25,224.3,190.25,219.9,212.84,225,17,47889,195,86.67,34.05,29.65,-0.034263959,197.5526316,0.099779358,203.9078947,-0.034263959,190.5631579,0.078205443,197.3684211,1
02-Feb-10,219.95,219.95,205,205,211.3768844,199,17,42064,148,74.37,14.95,-14.95,0.156110381,198.6725,-0.019393669,204.71,0.077529566,191.285,-0.067758072,197.75,1
03-Feb-10,208,224.95,208,222,218.6649616,782,39,170996,677,86.57,16.95,14,-0.05433053,199.1166667,0.022732439,205.6738095,0.014634146,192.0809524,0.082926829,198.9047619,1
04-Feb-10,225,229.9,199.85,201.4,205.1584688,175391,2694,35982949,49705,28.34,30.05,-23.6,0.081730769,200.2931818,0.02200489,206.775,-0.039182692,192.4340909,-0.092792793,199.0181818,1
05-Feb-10,190,205,182.55,194.2,195.3243673,223956,3026,43744064,67130,29.97,22.45,4.2,-0.155555556,199.8456522,-0.10830796,206.6978261,-0.086564924,192.0043478,-0.035749752,198.8086957,1
06-Feb-10,200.15,200.15,180,182.25,185.5164016,47099,319,8737637,19367,41.12,20.15,-17.9,0.053421053,199.8583333,-0.023658537,206.425,-0.013968776,191.5041667,-0.061534501,198.11875,1
08-Feb-10,187.95,199.9,170,195.05,189.8617384,226122,2472,42931916,69693,30.82,29.9,7.1,-0.060954284,199.382,-0.001249063,206.164,-0.055555556,190.644,0.070233196,197.996,1
09-Feb-10,195,203,180.25,184.3,194.9531143,146356,2442,28532558,47703,32.59,22.75,-10.7,0.037509976,199.2134615,0.015507754,206.0423077,0.060294118,190.2442308,-0.055114073,197.4692308,1
10-Feb-10,200,200,181.3,185.15,188.7518182,60226,1600,11367767,23622,39.22,18.7,-14.85,0.025641026,199.2425926,-0.014778325,205.8185185,0.005825243,189.912963,0.004612046,197.012963,1
11-Feb-10,190,190,171,174.15,174.3703812,205086,1784,35760924,68811,33.55,19,-15.85,-0.05,198.9125,-0.05,205.2535714,-0.056811914,189.2375,-0.059411288,196.1964286,1
15-Feb-10,166.25,177.2,166.25,172.75,173.6418536,136796,1268,23753511,59539,43.52,10.95,6.5,-0.125,197.7862069,-0.067368421,204.2862069,-0.027777778,188.4448276,-0.008039047,195.387931,1
16-Feb-10,175.9,178,155.5,159.75,167.0472308,189622,3297,31675830,60316,31.81,22.5,-16.15,0.058045113,197.0566667,0.004514673,203.41,-0.064661654,187.3466667,-0.075253256,194.2,1
17-Feb-10,159.3,172.35,158,164.9,166.2572746,248777,3566,41360986,53751,21.61,14.35,5.6,-0.094371802,195.8387097,-0.031741573,202.4080645,0.01607717,186.4,0.032237872,193.2548387,1
18-Feb-10,165,167,157,158.9,161.9146824,279110,3672,45192007,61701,22.11,10,-6.1,0.035781544,194.875,-0.031041485,201.3015625,-0.006329114,185.48125,-0.036385688,192.18125,1
19-Feb-10,157,164,157,157.8,159.2831569,102671,1488,16353761,36925,35.96,7,0.8,-0.048484848,193.7272727,-0.017964072,200.1712121,0,184.6181818,-0.006922593,191.1393939,1
22-Feb-10,160,171,159,168.5,166.344297,408897,3595,68017684,115765,28.31,12,8.5,0.01910828,192.7352941,0.042682927,199.3132353,0.012738854,183.8647059,0.067807351,190.4735294,1
23-Feb-10,170,173.35,162.5,164.7,168.2937295,188357,3322,31699302,65886,34.98,10.85,-5.3,0.0625,192.0857143,0.01374269,198.5714286,0.022012579,183.2542857,-0.022551929,189.7371429,1
24-Feb-10,167.9,170.6,165,169.95,169.3738935,125731,1939,21295549,60405,48.04,5.6,2.05,-0.012352941,191.4138889,-0.015863859,197.7944444,0.015384615,182.7472222,0.031876138,189.1875,1
25-Feb-10,171,176.9,169,175.35,172.9456476,190755,2192,32990247,99612,52.22,7.9,4.35,0.018463371,190.8621622,0.036928488,197.2297297,0.024242424,182.3756757,0.031774051,188.8135135,1
26-Feb-10,178,179.5,165.5,172.6,175.3169248,176575,2120,30956586,70330,39.83,14,-5.4,0.040935673,190.5236842,0.014697569,196.7631579,-0.020710059,181.9315789,-0.01568292,188.3868421,1
02-Mar-10,174.95,189.35,173.55,189,182.1038615,248321,2287,45220213,120960,48.71,15.8,14.05,-0.017134831,190.124359,0.054874652,196.5730769,0.048640483,181.7166667,0.095017381,188.4025641,1
03-Mar-10,207.9,207.9,183,184.75,189.4746109,241265,3820,45713592,103727,42.99,24.9,-23.15,0.188339526,190.56875,0.097966728,196.85625,0.054451167,181.74875,-0.022486772,188.31125,1
04-Mar-10,186,190,184.2,189.15,188.1343024,142127,2234,26738964,61016,42.93,5.8,3.15,-0.105339105,190.4573171,-0.086099086,196.6890244,0.006557377,181.8085366,0.023815968,188.3317073,1
05-Mar-10,190.1,202,189.2,200.9,196.5273949,255814,2547,50274459,122742,47.98,12.8,10.8,0.022043011,190.4488095,0.063157895,196.8154762,0.027144408,181.9845238,0.062120011,188.6309524,1
08-Mar-10,200,205,200,203.55,203.6547289,129533,1714,26380008,89333,68.97,5,3.55,0.052077854,190.6709302,0.014851485,197.005814,0.057082452,182.4034884,0.013190642,188.977907,1
09-Mar-10,202.6,208.95,202.5,207.5,205.9903783,215347,2432,44359410,102149,47.43,6.45,4.9,0.013,190.9420455,0.019268293,197.2772727,0.0125,182.8602273,0.019405551,189.3988636,1
10-Mar-10,214,214,205,207.1,208.0916964,144106,1764,29987262,71916,49.9,9,-6.9,0.056268509,191.4544444,0.024168461,197.6488889,0.012345679,183.3522222,-0.001927711,189.7922222,1
11-Mar-10,207,213.75,205.05,213.5,211.7033312,167837,1706,35531652,96902,57.74,8.7,6.5,-0.03271028,191.7923913,-0.001168224,197.998913,0.000243902,183.823913,0.030902945,190.3076087,1
12-Mar-10,215,215.9,206.1,207.55,210.3055817,73365,1192,15429069,47120,64.23,9.8,-7.45,0.038647343,192.2861702,0.01005848,198.3797872,0.005120702,184.2978723,-0.027868852,190.6744681,1
15-Mar-10,219.6,219.6,200,207.95,205.2580548,92678,984,19022906,53888,58.15,19.6,-11.65,0.021395349,192.8552083,0.017137564,198.821875,-0.029597283,184.625,0.001927246,191.034375,1
16-Mar-10,210,212,202.55,210.55,209.1363165,72317,606,15124111,45487,62.9,9.45,0.55,-0.043715847,193.205102,-0.034608379,199.0908163,0.01275,184.9908163,0.012503006,191.4326531,1
17-Mar-10,211,212.9,200,204.35,207.4548624,83168,823,17253606,52284,62.87,12.9,-6.65,0.004761905,193.561,0.004245283,199.367,-0.012589484,185.291,-0.029446687,191.691,1
18-Mar-10,204,204,197,203.2,201.236163,128767,1049,25912577,61332,47.63,7,-0.8,-0.033175355,193.7656863,-0.041803664,199.4578431,-0.015,185.5205882,-0.0056276,191.9166667,1
19-Mar-10,204.8,206.35,195.1,202.25,203.0798153,108087,916,21950288,77568,71.76,11.25,-2.55,0.003921569,193.9778846,0.011519608,199.5903846,-0.00964467,185.7048077,-0.004675197,192.1153846,1
22-Mar-10,203.9,204.9,195.05,199.05,199.5827796,69824,960,13935668,47263,67.69,9.85,-4.85,-0.004394531,194.1650943,-0.007026896,199.690566,-0.000256279,185.8811321,-0.015822002,192.2462264,1
23-Mar-10,202,202,189.3,195.1,193.2994179,215939,2069,41740883,96224,44.56,12.7,-6.9,-0.009318293,194.3101852,-0.014153245,199.7333333,-0.029479621,185.9444444,-0.01984426,192.2990741,1
25-Mar-10,197,213,181.5,210.2,206.4080403,269270,2100,55579493,153633,57.06,31.5,13.2,-0.024752475,194.3590909,0.054455446,199.9745455,-0.041204437,185.8636364,0.077396207,192.6245455,1
26-Mar-10,212.9,212.9,205.1,207.35,209.520287,97008,1273,20325144,57136,58.9,7.8,-5.55,0.08071066,194.6901786,-0.000469484,200.2053571,0.130027548,186.2071429,-0.013558516,192.8875,1
29-Mar-10,211,211,198,204.25,205.1769087,78809,774,16169787,50800,64.46,13,-6.75,-0.008924378,194.9763158,-0.008924378,200.3947368,-0.03461726,186.4140351,-0.014950567,193.0868421,1
30-Mar-10,206,209.85,189.5,195.45,201.7220498,125044,907,25224132,78044,62.41,20.35,-10.55,-0.023696682,195.1663793,-0.005450237,200.5577586,-0.042929293,186.4672414,-0.043084455,193.1275862,1
31-Mar-10,195,202,189,192.35,195.2318804,79058,1005,15434642,35255,44.59,13,-2.65,-0.053398058,195.1635593,-0.037407672,200.5822034,-0.002638522,186.5101695,-0.015860834,193.1144068,1
01-Apr-10,196,217.95,194.5,212.1,209.0407433,220969,2982,46191524,114237,51.7,23.45,16.1,0.005128205,195.1775,0.078960396,200.8716667,0.029100529,186.6433333,0.102677411,193.4308333,1
05-Apr-10,214.9,214.9,208,210.3,210.9623836,75499,1050,15927449,51738,68.53,6.9,-4.6,0.096428571,195.5008197,-0.013994035,201.1016393,0.06940874,186.9934426,-0.008486563,193.707377,1
06-Apr-10,207.55,213.75,207.55,212.1,211.4473774,79215,959,16749804,53028,66.94,6.2,4.55,-0.034201954,195.6951613,-0.005351326,201.3056452,-0.002163462,187.325,0.008559201,194.0040323,1
07-Apr-10,212,213.75,200.3,209.45,209.6380405,62507,554,13103845,46892,75.02,13.45,-2.55,0.021440617,195.9539683,0,201.5031746,-0.034931342,187.5309524,-0.012494107,194.2492063,1
08-Apr-10,212.2,216,208,215.3,213.1373653,107953,1060,23008818,59292,54.92,8,3.1,0.000943396,196.2078125,0.010526316,201.7296875,0.038442336,187.8507813,0.027930294,194.578125,1
09-Apr-10,216,219.75,211,218.15,217.1632165,133038,1237,28890960,93942,70.61,8.75,2.15,0.017907634,196.5123077,0.017361111,202.0069231,0.014423077,188.2069231,0.013237343,194.9407692,1
12-Apr-10,220,220,214,218.55,218.413234,100166,730,21877580,72148,72.03,6,-1.45,0.018518519,196.8681818,0.001137656,202.2795455,0.014218009,188.5977273,0.001833601,195.2984848,1
13-Apr-10,225,225,216,217.15,217.7446151,52137,596,11352551,38820,74.46,9,-7.85,0.022727273,197.2880597,0.022727273,202.6186567,0.009345794,189.0067164,-0.006405857,195.6246269,1
15-Apr-10,219.95,221,217.05,220.6,219.7318499,56446,552,12402984,44601,79.02,3.95,0.65,-0.022444444,197.6213235,-0.017777778,202.8889706,0.004861111,189.4191176,0.015887635,195.9919118,1
16-Apr-10,217.25,224.4,212.1,216,219.7333425,233273,4100,51257856,89664,38.44,12.3,-1.25,-0.012275517,197.9057971,0.015384615,203.2007246,-0.022805805,189.7478261,-0.020852221,196.2818841,1
19-Apr-10,217.9,221.85,215.8,220.4,218.3347727,123899,1555,27051460,86610,69.9,6.05,2.5,0.002991945,198.1914286,-0.011363636,203.4671429,0.017444602,190.12,0.02037037,196.6264286,1
20-Apr-10,220.4,222.85,211.3,215.65,218.5358826,193311,3373,42245390,67083,34.7,11.55,-4.75,0.011473153,198.5042254,0.00450755,203.7401408,-0.020852641,190.4183099,-0.021551724,196.8943662,1
21-Apr-10,217,222,215.55,221.3,220.1412331,290902,4364,64039525,138905,47.75,6.45,4.3,-0.015426497,198.7611111,-0.003814225,203.99375,0.020113583,190.7673611,0.026199861,197.2333333,1
22-Apr-10,221.9,236.4,219,233,228.0592681,331983,4049,75711800,167403,50.43,17.4,11.1,0.022580645,199.0780822,0.064864865,204.4376712,0.016005567,191.1541096,0.052869408,197.7232877,1
23-Apr-10,236,243.75,233,240.1,240.4004347,275146,5177,66145218,119562,43.45,10.75,4.1,0.063542136,199.577027,0.031091371,204.9689189,0.063926941,191.7195946,0.030472103,198.2959459,1
26-Apr-10,242.1,245,240,241.6,242.6366708,82578,1234,20036451,54386,65.86,5,-0.5,0.025847458,200.144,0.005128205,205.5026667,0.030042918,192.3633333,0.006247397,198.8733333,1
27-Apr-10,241,243.9,237,240.9,241.3249669,190124,3998,45881668,77765,40.9,6.9,-0.1,-0.004543577,200.6815789,-0.004489796,206.0078947,-0.0125,192.9506579,-0.002897351,199.4263158,1
28-Apr-10,239,275,235,271.45,263.20196,529080,7876,139254893,176349,33.33,40,32.45,-0.008298755,201.1792208,0.127511275,206.9038961,-0.008438819,193.4967532,0.126816106,200.3616883,1
29-Apr-10,272,283,267.05,274.7,275.0634135,374305,6055,102957611,178130,47.59,15.95,2.7,0.138075314,202.0871795,0.029090909,207.8794872,0.136382979,194.4397436,0.011972739,201.3147436,1
30-Apr-10,278.8,281.9,272,277.35,278.4824861,366595,3407,102090287,174731,47.66,9.9,-1.45,0.025,203.0582278,-0.003886926,208.8164557,0.018535855,195.421519,0.009646888,202.2772152,1
03-May-10,275,305,274,303.1,296.9864844,354183,7954,105187564,132776,37.49,31,28.1,-0.013629842,203.9575,0.081943952,210.01875,0.007352941,196.40375,0.092842978,203.5375,1
