Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ch(t) Open Price,SMA Open Price,Ch(t) High Price,SMA High Price,Ch(t) Low Price,SMA Low Price,Ch(t)- Close Price,SMA Close Price,Label
19-Aug-10,45.55,50.05,45.55,50,49.93828372,315800,1021,15770510,315800,100,4.5,4.45,-0.050052138,48.96909091,0.04379562,50.21681818,0.012222222,48.05318182,0.043841336,49.12227273,1
20-Aug-10,51,52.5,49,52.5,52.0442735,17550,45,913377,17550,100,3.5,1.5,0.119648738,49.0573913,0.048951049,50.31608696,0.075740944,48.09434783,0.05,49.26913043,1
23-Aug-10,55.1,55.1,50,52.5,54.41125972,32150,103,1749322,32150,100,5.1,-2.6,0.080392157,49.30916667,0.04952381,50.51541667,0.020408163,48.17375,0,49.40375,1
24-Aug-10,52.5,53.8,49.9,50.45,50.67775281,8900,86,451032,8900,100,3.9,-2.05,-0.047186933,49.4368,-0.023593466,50.6468,-0.002,48.2428,-0.039047619,49.4456,1
25-Aug-10,49,51.5,48.1,49.05,49.57009346,5350,40,265200,5350,100,3.4,0.05,-0.066666667,49.42,-0.042750929,50.67961538,-0.036072144,48.23730769,-0.027750248,49.43038462,1
26-Aug-10,47.15,49.6,46.6,48.2,48.17027027,5550,54,267345,5550,100,3,1.05,-0.037755102,49.33592593,-0.036893204,50.63962963,-0.031185031,48.17666667,-0.017329256,49.38481481,1
27-Aug-10,46.05,50.6,46.05,50.6,49.99905251,311350,696,15567205,311350,100,4.55,4.55,-0.023329799,49.21857143,0.02016129,50.63821429,-0.011802575,48.10071429,0.049792531,49.42821429,1
30-Aug-10,52.8,53.1,49.05,52,51.34057143,26250,146,1347690,26250,100,4.05,-0.8,0.146579805,49.34206897,0.049407115,50.72310345,0.06514658,48.13344828,0.027667984,49.51689655,1
31-Aug-10,52.5,53.55,50,52,51.97289157,16600,40,862750,16600,100,3.55,-0.5,-0.005681818,49.44733333,0.008474576,50.81733333,0.019367992,48.19566667,0,49.59966667,1
01-Sep-10,51.15,54.6,51.1,54.6,54.33034908,73050,197,3968832,73050,100,3.5,3.45,-0.025714286,49.50225806,0.019607843,50.93935484,0.022,48.28935484,0.05,49.76096774,1
02-Sep-10,57.05,57.3,55,57.3,55.39196368,88100,428,4880032,88100,100,2.3,0.25,0.115347019,49.738125,0.049450549,51.138125,0.076320939,48.4990625,0.049450549,49.9965625,1
03-Sep-10,59.95,60.15,58.1,59.35,59.57334906,21200,120,1262955,21200,100,2.05,-0.6,0.050832603,50.04757576,0.04973822,51.41121212,0.056363636,48.79,0.035776614,50.28,1
06-Sep-10,61.9,61.9,56.5,59,58.84747394,62350,174,3669140,62350,100,5.4,-2.9,0.032527106,50.39617647,0.029093932,51.71970588,-0.027538726,49.01676471,-0.00589722,50.53647059,1
07-Sep-10,58.15,59.95,57.85,59.6,58.81148191,42850,150,2520072,42850,100,2.1,1.45,-0.060581583,50.61771429,-0.031502423,51.95485714,0.023893805,49.26914286,0.010169492,50.79542857,1
08-Sep-10,58.55,60.75,58.55,60.5,60.06777992,259000,1338,15557555,259000,100,2.2,1.95,0.006878762,50.83805556,0.013344454,52.19916667,0.012100259,49.52694444,0.015100671,51.065,1
09-Sep-10,61,61,60,60.6,60.86731707,102500,347,6238900,102500,100,1,-0.4,0.041844577,51.1127027,0.004115226,52.43702703,0.024765158,49.81,0.001652893,51.3227027,1
13-Sep-10,61.75,61.8,61.4,61.8,61.77978796,117900,314,7283837,117900,100,0.4,0.05,0.012295082,51.39263158,0.013114754,52.68342105,0.023333333,50.115,0.01980198,51.59842105,1
14-Sep-10,62.4,63,60.6,62.85,61.93527697,120050,255,7435330,120050,100,2.4,0.45,0.010526316,51.67487179,0.019417476,52.94794872,-0.013029316,50.38384615,0.016990291,51.88692308,1
01-Oct-10,73.75,73.75,73.75,73.75,73.75,8200,45,604750,764550,9323.78,0,0,0.01935038,55.71673077,0.01935038,56.73019231,0.020761246,54.40230769,0.01935038,55.84115385,1
04-Oct-10,75.2,75.2,73.95,75.2,75.15016367,61100,481,4591675,61100,100,1.25,0,0.019661017,56.08433962,0.019661017,57.07867925,0.002711864,54.77113208,0.019661017,56.20641509,1
05-Oct-10,75.95,76.65,73.7,73.7,74.0783377,76400,103,5659585,76400,100,2.95,-2.25,0.009973404,56.45222222,0.019281915,57.44111111,-0.003380663,55.12166667,-0.019946809,56.53037037,1
06-Oct-10,72.25,73.95,72.25,72.25,72.25938776,49000,355,3540710,49000,100,1.7,0,-0.048716261,56.73945455,-0.035225049,57.74127273,-0.019674355,55.43309091,-0.019674355,56.81618182,1
07-Oct-10,70.85,73.65,70.85,73.65,73.34185966,116150,683,8518657,116150,100,2.8,2.8,-0.019377163,56.99142857,-0.004056795,58.02535714,-0.019377163,55.70839286,0.019377163,57.11678571,1
08-Oct-10,74.95,75.1,74.9,75,75.01247813,51450,501,3859392,51450,100,0.2,0.05,0.057868737,57.30649123,0.019687712,58.32491228,0.05716302,56.04508772,0.018329939,57.43052632,1
11-Oct-10,76.5,76.5,73.55,76,75.96561822,46100,209,3502015,46100,100,2.95,-0.5,0.020680454,57.63741379,0.018641811,58.63827586,-0.018024032,56.34689655,0.013333333,57.75068966,1
12-Oct-10,77.4,77.5,74.5,75.7,76.01534992,64300,634,4887787,64300,100,3,-1.7,0.011764706,57.97237288,0.013071895,58.9579661,0.012916383,56.65457627,-0.003947368,58.05491525,1
13-Oct-10,75,76,74.2,75.2,75.35519481,7700,97,580235,7700,100,1.8,0.2,-0.031007752,58.25616667,-0.019354839,59.242,-0.004026846,56.947,-0.00660502,58.34066667,1
14-Oct-10,76,76.7,75,76.35,76.31,43000,282,3281330,43000,100,1.7,0.35,0.013333333,58.54704918,0.009210526,59.52819672,0.010781671,57.24295082,0.015292553,58.63590164,1
15-Oct-10,76,76.95,74.85,75.8,75.95390335,53800,264,4086320,53800,100,2.1,-0.2,0,58.82854839,0.003259452,59.80919355,-0.002,57.52693548,-0.007203667,58.91274194,1
18-Oct-10,77.3,77.3,74.55,75.5,75.82439024,2050,17,155440,2050,100,2.75,-1.8,0.017105263,59.12174603,0.004548408,60.0868254,-0.004008016,57.79714286,-0.003957784,59.17603175,1
19-Oct-10,74.3,77,74.3,76.85,76.71371869,51900,330,3981442,51900,100,2.7,2.55,-0.038809832,59.35890625,-0.003880983,60.35109375,-0.003353454,58.055,0.017880795,59.4521875,1
20-Oct-10,78.35,78.35,75.35,78.35,78.26707831,33200,264,2598467,33200,100,3,0,0.054508748,59.65107692,0.017532468,60.628,0.014131898,58.32107692,0.019518543,59.74292308,1
21-Oct-10,79.9,79.9,78.7,79.9,79.8830703,34850,306,2783925,34850,100,1.2,0,0.019783025,59.95787879,0.019783025,60.92,0.04445919,58.62984848,0.019783025,60.04833333,1
22-Oct-10,81.4,81.45,80,81.45,81.40087336,34350,283,2796120,34350,100,1.45,0.05,0.018773467,60.27791045,0.019399249,61.22641791,0.016518424,58.94880597,0.019399249,60.36776119,1
25-Oct-10,83,83.05,82.7,83.05,83.04305523,42550,422,3533482,42550,100,0.35,0.05,0.01965602,60.61205882,0.019643953,61.54735294,0.03375,59.29808824,0.019643953,60.70132353,1
26-Oct-10,82,84.7,82,84,84.27046154,16250,117,1369395,16250,100,2.7,2,-0.012048193,60.92202899,0.01986755,61.88289855,-0.008464329,59.62710145,0.011438892,61.03898551,1
27-Oct-10,84.4,84.5,82.35,83.5,83.40364532,10150,102,846547,10150,100,2.15,-0.9,0.029268293,61.25742857,-0.002361275,62.206,0.004268293,59.95171429,-0.005952381,61.35985714,1
28-Oct-10,85.15,85.15,82.2,83.95,83.97926376,148050,794,12433130,148050,100,2.95,-1.2,0.008886256,61.59394366,0.007692308,62.52915493,-0.001821494,60.26507042,0.005389222,61.67802817,1
29-Oct-10,83.9,85.6,82.3,85.45,85.46174694,61250,513,5234532,61250,100,3.3,1.55,-0.014679977,61.90375,0.005284792,62.84958333,0.001216545,60.57111111,0.017867778,62.00819444,1
01-Nov-10,87.15,87.15,83.75,85.45,85.6225,2000,32,171245,2000,100,3.4,-1.7,0.038736591,62.24958904,0.018107477,63.18246575,0.017618469,60.88863014,0,62.32931507,1
02-Nov-10,85.4,86.9,83.75,86.25,85.91605063,19750,73,1696842,19750,100,3.15,0.85,-0.020080321,62.56243243,-0.002868617,63.50297297,0,61.19756757,0.0093622,62.65256757,1
03-Nov-10,86,87.95,84.55,85.45,85.89242443,165400,734,14206607,165400,100,3.4,-0.55,0.007025761,62.87493333,0.012082854,63.82893333,0.009552239,61.50893333,-0.009275362,62.95653333,1
04-Nov-10,83.75,85,83.75,83.75,83.77771739,9200,34,770755,9200,100,1.25,0,-0.026162791,63.14960526,-0.033541785,64.1075,-0.009461857,61.80157895,-0.019894675,63.23013158,1
05-Nov-10,79.6,79.6,79.6,79.6,79.6,32000,21,2547200,32000,100,0,0,-0.049552239,63.36324675,-0.063529412,64.3087013,-0.049552239,62.03272727,-0.049552239,63.44272727,1
08-Nov-10,75.65,83.5,75.65,82.6,77.77865972,144000,439,11200127,144000,100,7.85,6.95,-0.049623116,63.52076923,0.048994975,64.55474359,-0.049623116,62.20730769,0.037688442,63.68833333,1
09-Nov-10,79.35,84.9,78.5,78.7,79.02708134,41800,132,3303332,41800,100,6.4,-0.65,0.048909451,63.72113924,0.016766467,64.81227848,0.037673496,62.4135443,-0.047215496,63.87835443,1
10-Nov-10,75.1,81.8,74.8,74.8,78.7007874,6350,26,499750,6350,100,7,-0.3,-0.053560176,63.863375,-0.036513545,65.024625,-0.047133758,62.568375,-0.049555273,64.014875,1
11-Nov-10,74.25,74.25,71.1,71.1,71.22291667,4800,20,341870,4800,100,3.15,-3.15,-0.011318242,63.99160494,-0.092298289,65.13851852,-0.049465241,62.6737037,-0.049465241,64.10234568,1
12-Nov-10,67.6,73.4,67.55,68.8,68.26650847,73750,459,5034655,73750,100,5.85,1.2,-0.08956229,64.03560976,-0.011447811,65.23926829,-0.049929677,62.73317073,-0.032348805,64.15963415,1
15-Nov-10,65.5,70.5,65.4,66,66.17362346,105700,429,6994552,105700,100,5.1,0.5,-0.031065089,64.05325301,-0.039509537,65.3026506,-0.031828275,62.7653012,-0.040697674,64.18180723,1
16-Nov-10,69.3,69.3,69.25,69.3,69.29939759,91300,781,6327035,91300,100,0.05,0,0.058015267,64.11571429,-0.017021277,65.3502381,0.058868502,62.8425,0.05,64.2427381,1
18-Nov-10,71.45,72.75,71.45,72.75,72.54423729,29500,133,2140055,29500,100,1.3,1.3,0.031024531,64.202,0.04978355,65.43729412,0.031768953,62.94376471,0.04978355,64.34282353,1
19-Nov-10,75,76.35,69.15,76.3,75.67821822,49950,228,3780127,49950,100,7.2,1.3,0.049685094,64.32755814,0.049484536,65.56418605,-0.032190343,63.01593023,0.048797251,64.48186047,1
22-Nov-10,76.5,80.1,75,80.1,80.01055118,101600,1250,8129072,101600,100,5.1,3.6,0.02,64.46747126,0.049115914,65.73126437,0.084598698,63.15367816,0.049803408,64.66137931,1
23-Nov-10,82.5,84.1,82.5,84.1,84.09283247,115800,1247,9737950,115800,100,1.6,1.6,0.078431373,64.67238636,0.049937578,65.94,0.1,63.37352273,0.049937578,64.88227273,1
24-Nov-10,87.9,88.3,87.9,88.3,88.29168624,106450,1098,9398650,106450,100,0.4,0.4,0.065454545,64.93337079,0.049940547,66.19123596,0.065454545,63.64910112,0.049940547,65.14539326,1
25-Nov-10,91,92.7,91,92.7,92.69583706,111700,504,10354125,111700,100,1.7,1.7,0.035267349,65.223,0.049830125,66.48577778,0.035267349,63.953,0.049830125,65.45155556,1
26-Nov-10,97.3,97.3,97.3,97.3,97.3,88300,548,8591590,88300,100,0,0,0.069230769,65.57549451,0.049622438,66.8243956,0.069230769,64.31945055,0.049622438,65.80153846,1
29-Nov-10,97.85,102,92.45,100.4,97.43484385,75250,442,7331972,75250,100,9.55,2.55,0.005652621,65.92630435,0.048304214,67.20673913,-0.049845838,64.62521739,0.031860226,66.1776087,1
30-Nov-10,105,105.4,105,105.4,105.3994095,118550,1636,12495100,118550,100,0.4,0.4,0.073071027,66.34645161,0.033333333,67.61741935,0.135749054,65.05935484,0.049800797,66.59935484,1
01-Dec-10,109.8,110.65,109.8,110.65,110.6064148,140300,694,15518080,140300,100,0.85,0.85,0.045714286,66.8087234,0.049810247,68.07521277,0.045714286,65.53531915,0.049810247,67.06797872,1
02-Dec-10,114.5,116.15,114.5,116.05,116.0742342,116550,800,13528452,116550,100,1.65,1.55,0.0428051,67.31073684,0.049706281,68.58126316,0.0428051,66.05073684,0.048802531,67.58357895,1
03-Dec-10,120.9,120.9,111,115,113.7807253,100650,470,11452030,100650,100,9.9,-5.9,0.055895197,67.86895833,0.040895394,69.12625,-0.030567686,66.51895833,-0.009047824,68.0775,1
06-Dec-10,111.05,119.05,111.05,118.9,118.1433931,91950,682,10863285,91950,100,8,7.85,-0.081472291,68.31412371,-0.015301902,69.64092784,0.00045045,66.97804124,0.033913043,68.6014433,1
07-Dec-10,119.95,124.8,116,124.05,123.5344056,50050,230,6182897,50050,100,8.8,4.1,0.080144079,68.84102041,0.048299034,70.20377551,0.044574516,67.47826531,0.043313709,69.1672449,1
08-Dec-10,124,127,122,125,124.9669187,52900,371,6610750,52900,100,5,1,0.033764068,69.39818182,0.017628205,70.77747475,0.051724138,68.0289899,0.007658202,69.73121212,1
09-Dec-10,125,126.9,120,124.4,123.9295844,61350,579,7603080,61350,100,6.9,-0.6,0.008064516,69.9542,-0.000787402,71.3387,-0.016393443,68.5487,-0.0048,70.2779,1
10-Dec-10,126.4,126.4,120,123.25,123.5607558,34400,288,4250490,34400,100,6.4,-3.15,0.0112,70.51306931,-0.00394011,71.88386139,0,69.05811881,-0.009244373,70.80237624,1
13-Dec-10,119,124.6,117.25,120.4,120.2166667,3900,44,468845,3900,100,7.35,1.4,-0.058544304,70.98843137,-0.014240506,72.40068627,-0.022916667,69.53058824,-0.023123732,71.28862745,1
14-Dec-10,118.5,118.75,114.4,115,115.5244755,14300,80,1652000,14300,100,4.35,-3.5,-0.004201681,71.44970874,-0.046950241,72.85067961,-0.024307036,69.96621359,-0.044850498,71.71300971,1
15-Dec-10,115,120.75,109.3,120.75,119.7478792,74500,947,8921217,74500,100,11.45,5.75,-0.029535865,71.86846154,0.016842105,73.31125,-0.04458042,70.34442308,0.05,72.18451923,1
16-Dec-10,121.1,126.7,121.1,126.6,126.0208767,36500,342,4599762,36500,100,5.6,5.5,0.053043478,72.33733333,0.049275362,73.81971429,0.107959744,70.82780952,0.048447205,72.7027619,1
20-Dec-10,130.75,130.75,126.25,128.9,128.791411,16300,98,2099300,16300,100,4.5,-1.85,0.07968621,72.88839623,0.031965272,74.35679245,0.042526837,71.35066038,0.018167457,73.23292453,1
21-Dec-10,126,130,124,129.15,127.3345679,40500,166,5157050,40500,100,6,3.15,-0.036328872,73.38476636,-0.005736138,74.87682243,-0.017821782,71.84271028,0.001939488,73.75551402,1
22-Dec-10,129,133,126.5,131.7,130.9166517,55550,444,7272420,55550,100,6.5,2.7,0.023809524,73.89972222,0.023076923,75.415,0.02016129,72.3487963,0.019744483,74.29203704,1
23-Dec-10,131,138.25,129,138.2,133.3318475,77400,710,10319885,77400,100,9.25,7.2,0.015503876,74.42357798,0.039473684,75.99146789,0.019762846,72.86853211,0.049354594,74.87834862,1
24-Dec-10,141,145.1,136.2,144.35,142.5185102,66450,403,9470355,66450,100,8.9,3.35,0.076335878,75.02881818,0.04954792,76.61972727,0.055813953,73.44427273,0.044500724,75.50990909,1
27-Dec-10,144,147,141.3,144.2,143.9707093,35950,307,5175747,35950,100,5.7,0.2,0.021276596,75.65018018,0.013094418,77.25378378,0.037444934,74.05558559,-0.001039141,76.12873874,1
28-Dec-10,144,144.7,141,143.3,143.5318033,33550,164,4815492,33550,100,3.7,-0.7,0,76.26044643,-0.015646259,77.85598214,-0.002123142,74.65330357,-0.006241331,76.72848214,1
29-Dec-10,142,143,136.15,138.95,138.9475568,17600,138,2445477,17600,100,6.85,-3.05,-0.013888889,76.84221239,-0.011748445,78.43247788,-0.034397163,75.19752212,-0.030355897,77.27911504,1
30-Dec-10,139,141,133,138.6,137.772973,12950,59,1784160,12950,100,8,-0.4,-0.021126761,77.38745614,-0.013986014,78.98131579,-0.023136247,75.7045614,-0.002518892,77.81701754,1
31-Dec-10,138,138,131.7,131.7,133.7326531,51450,129,6880545,51450,100,6.3,-6.3,-0.007194245,77.91452174,-0.021276596,79.49452174,-0.009774436,76.19147826,-0.04978355,78.28556522,1
03-Jan-11,125.15,131.9,125.15,125.15,125.7257143,8750,116,1100100,8750,100,6.75,0,-0.093115942,78.32172414,-0.044202899,79.9462931,-0.049734244,76.61353448,-0.049734244,78.68956897,1
04-Jan-11,118.9,124,118.9,121.85,121.5418801,42550,174,5171607,42550,100,5.1,2.95,-0.049940072,78.66854701,-0.059893859,80.32282051,-0.049940072,76.97495726,-0.026368358,79.05846154,1
05-Jan-11,126.9,127.8,121.95,127,125.607657,74050,612,9301247,74050,100,5.85,0.1,0.067283431,79.07728814,0.030645161,80.72516949,0.025651808,77.35610169,0.04226508,79.46474576,1
06-Jan-11,127,132.95,127,132,131.2444056,85800,506,11260770,85800,100,5.95,5,0.000788022,79.48,0.04029734,81.16403361,0.041410414,77.77327731,0.039370079,79.90621849,1
07-Jan-11,132.05,138.6,131,138.1,135.6484236,103400,584,14026047,103400,100,7.6,6.05,0.03976378,79.91808333,0.042497179,81.64266667,0.031496063,78.21683333,0.046212121,80.39116667,1
10-Jan-11,141.95,145,141.9,145,144.9488226,95550,464,13849860,95550,100,3.1,3.05,0.074971602,80.4307438,0.046176046,82.16628099,0.083206107,78.7431405,0.049963794,80.92512397,1
11-Jan-11,143,152.25,137.85,152.2,150.7361202,128100,811,19309297,128100,100,14.4,9.2,0.007396971,80.94360656,0.05,82.7407377,-0.028541226,79.22762295,0.049655172,81.50934426,1
12-Jan-11,155,159.8,152.55,159.8,159.0359618,41850,320,6655655,41850,100,7.25,4.8,0.083916084,81.54569106,0.049589491,83.36723577,0.10663765,79.82373984,0.049934297,82.14585366,1
13-Jan-11,159.05,163.85,157.05,160.95,161.6464809,48450,321,7831772,48450,100,6.8,1.9,0.026129032,82.17072581,0.02534418,84.01629032,0.029498525,80.44653226,0.007196496,82.78137097,1
14-Jan-11,161,168.1,158,167.95,165.3681807,42050,203,6953732,42050,100,10.1,6.95,0.012260296,82.80136,0.025938358,84.68896,0.006049029,81.06696,0.043491768,83.46272,1
17-Jan-11,169,175.55,169,174.6,174.3231798,33650,262,5865975,33650,100,6.55,5.6,0.049689441,83.48547619,0.044318858,85.41007937,0.069620253,81.76484127,0.039595118,84.18603175,1
18-Jan-11,178.95,181.4,175,180,178.4134557,32700,285,5834120,32700,100,6.4,1.05,0.05887574,84.23716535,0.033323839,86.16590551,0.035502959,82.49897638,0.030927835,84.94047244,1
19-Jan-11,180,182,179.5,180.45,180.4514564,185050,1498,33392542,185050,100,2.5,0.45,0.005867561,84.9853125,0.003307607,86.91460938,0.025714286,83.25679688,0.0025,85.68664063,1
20-Jan-11,180,189.45,172,189.4,184.7776342,109900,676,20307062,109900,100,17.45,9.4,0,85.72186047,0.040934066,87.70945736,-0.04178273,83.94472868,0.049598227,86.49062016,1
21-Jan-11,190,195.05,185,194.75,192.173964,55500,476,10665655,55500,100,10.05,4.75,0.055555556,86.524,0.02955925,88.53515385,0.075581395,84.72207692,0.028247096,87.32338462,1
24-Jan-11,195,204.45,190.1,204.45,202.1420436,29850,173,6033940,29850,100,14.35,9.45,0.026315789,87.35206107,0.048192771,89.42,0.027567568,85.52648855,0.049807445,88.21748092,1
25-Jan-11,212.9,214.65,203,214.4,214.4155738,42700,335,9155545,42700,100,11.65,1.5,0.091794872,88.30318182,0.049889949,90.36871212,0.067859022,86.41643939,0.048667156,89.17340909,1
27-Jan-11,215,220,204,219.3,216.2951741,61750,346,13356227,61750,100,16,4.3,0.009863786,89.25578947,0.024924295,91.34338346,0.004926108,87.30052632,0.022854478,90.15180451,1
28-Jan-11,220,220,214,215.1,215.1382213,46100,666,9917872,46100,100,6,-4.9,0.023255814,90.23149254,0,92.30350746,0.049019608,88.24604478,-0.019151847,91.08425373,1
31-Jan-11,215,225.55,207,225.25,220.8807598,73700,926,16278912,73700,100,18.55,10.25,-0.022727273,91.1557037,0.025227273,93.29051852,-0.03271028,89.1257037,0.047187355,92.07807407,1
01-Feb-11,225,235,224,233.5,228.8748118,62450,843,14293232,62450,100,11,8.5,0.046511628,92.13985294,0.041897584,94.3325,0.082125604,90.11742647,0.036625971,93.11794118,1
02-Feb-11,233.95,245.05,230.4,245,240.2237838,42550,483,10221522,42550,100,14.65,11.05,0.039777778,93.1749635,0.042765957,95.43262774,0.028571429,91.14138686,0.049250535,94.22656934,1
03-Feb-11,245,257.25,240,256.95,251.467406,51850,405,13038585,51850,100,17.25,11.95,0.047232315,94.27514493,0.049785758,96.60521739,0.041666667,92.22007246,0.04877551,95.40572464,1
04-Feb-11,263,264.95,250.05,260.65,257.7165165,16650,162,4290980,16650,100,14.9,-2.35,0.073469388,95.48899281,0.029931973,97.81633094,0.041875,93.35553957,0.014399689,96.59453237,1
07-Feb-11,260,265,257,262.1,261.7132222,27000,251,7066257,27000,100,8,2.1,-0.011406844,96.66407143,0.000188715,99.0105,0.027794441,94.52442857,0.005563016,97.77671429,1
08-Feb-11,262,265,249,264.85,261.8418981,64800,365,16967355,64800,100,16,2.85,0.007692308,97.83666667,0,100.1877305,-0.031128405,95.62,0.010492179,98.96163121,1
09-Feb-11,264.8,278.05,264,278.05,275.740375,72000,882,19853307,72000,100,14.05,13.25,0.010687023,99.01246479,0.049245283,101.4402817,0.060240964,96.80577465,0.049839532,100.2228169,1
10-Feb-11,291.95,291.95,291,291.95,291.9456676,52050,677,15195772,52050,100,0.95,0,0.102530211,100.3616783,0.049991009,102.7725175,0.102272727,98.16377622,0.049991009,101.5635664,1
11-Feb-11,299.95,302.8,290,300.65,299.4453665,36150,239,10824950,36150,100,12.8,0.7,0.027401952,101.7477083,0.037163898,104.1615972,-0.003436426,99.49597222,0.029799623,102.9461111,1
14-Feb-11,301,312,300,310.05,307.3036212,17950,223,5516100,17950,100,12,9.05,0.003500583,103.1218621,0.030383091,105.5949655,0.034482759,100.8787586,0.031265591,104.3744138,1
15-Feb-11,314,319,309,318.1,315.407205,32200,196,10156112,32200,100,10,4.1,0.043189369,104.5662329,0.022435897,107.0566438,0.03,102.3042466,0.025963554,105.8382877,1
16-Feb-11,320.05,334,311,334,330.5576754,91200,1056,30146860,91200,100,23,13.95,0.019267516,106.0321088,0.047021944,108.6004762,0.006472492,103.7239456,0.049984282,107.3904082,1
17-Feb-11,338,350.7,338,350.65,350.5803789,73900,914,25907890,73900,100,12.7,12.65,0.056084987,107.5994595,0.05,110.2362838,0.08681672,105.3068919,0.049850299,109.0340541,1
18-Feb-11,366.9,366.9,340,357.6,352.9553261,27600,292,9741567,27600,100,26.9,-9.3,0.085502959,109.3397315,0.046193328,111.9588591,0.00591716,106.8820134,0.019820334,110.7022819,1
21-Feb-11,358,374,356,373.65,368.9339506,48600,567,17930190,48600,100,18,15.65,-0.024257291,110.9974667,0.019351322,113.7058,0.047058824,108.5428,0.04488255,112.4552667,1
22-Feb-11,375,392.25,375,391,385.9655229,61200,531,23621090,61200,100,17.25,16,0.047486034,112.7458278,0.048796791,115.5504636,0.053370787,110.3074172,0.046433828,114.2999338,1
