Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Ch(t) Open Price,SMA Open Price,Ch(t) High Price,SMA High Price,Ch(t) Low Price,SMA Low Price,Ch(t)- Close Price,SMA Close Price,Label
01-Oct-08,44.7,44.7,44.7,44.7,44.6977492,311,63,13901,311,100,0,0,0,44.7,0,44.7,0,44.7,0,44.7,0
03-Oct-08,42.5,42.5,42.5,42.5,42.5,16010,7,680425,16010,100,0,0,-0.049217002,43.6,-0.049217002,43.6,-0.049217002,43.6,-0.049217002,43.6,0
06-Oct-08,40.4,40.4,40.4,40.4,40.3996004,1001,5,40440,1000,99.9,0,0,-0.049411765,42.53333333,-0.049411765,42.53333333,-0.049411765,42.53333333,-0.049411765,42.53333333,0
07-Oct-08,38.4,42.4,38.4,38.4,38.60119904,53543,72,2066824,50152,93.67,4,0,-0.04950495,41.5,0.04950495,42.5,-0.04950495,41.5,-0.04950495,41.5,0
08-Oct-08,36.5,36.5,36.5,36.5,36.5,360,3,13140,360,100,0,0,-0.049479167,40.5,-0.139150943,41.3,-0.049479167,40.5,-0.049479167,40.5,0
10-Oct-08,34.7,34.7,34.7,34.7,34.6,5,1,173,5,100,0,0,-0.049315068,39.53333333,-0.049315068,40.2,-0.049315068,39.53333333,-0.049315068,39.53333333,0
13-Oct-08,33,35.2,33,33,33.81833061,47047,81,1591051,41824,88.9,2.2,0,-0.048991354,38.6,0.014409222,39.48571429,-0.048991354,38.6,-0.048991354,38.6,0
14-Oct-08,33.6,34.5,31.4,31.4,31.76302852,3051,34,96909,2749,90.1,3.1,-2.2,0.018181818,37.975,-0.019886364,38.8625,-0.048484848,37.7,-0.048484848,37.7,0
15-Oct-08,29.85,29.85,29.85,29.85,29.84933333,750,3,22387,750,100,0,0,-0.111607143,37.07222222,-0.134782609,37.86111111,-0.049363057,36.82777778,-0.049363057,36.82777778,0
16-Oct-08,28.4,28.4,28.4,28.4,28.4,100,1,2840,100,100,0,0,-0.048576214,36.205,-0.048576214,36.915,-0.048576214,35.985,-0.048576214,35.985,0
17-Oct-08,27,29.8,27,27,28.56591792,27557,18,787191,25105,91.1,2.8,0,-0.049295775,35.36818182,0.049295775,36.26818182,-0.049295775,35.16818182,-0.049295775,35.16818182,0
20-Oct-08,27.7,28,25.7,26.1,26.90553306,741,15,19937,420,56.68,2.3,-1.6,0.025925926,34.72916667,-0.060402685,35.57916667,-0.048148148,34.37916667,-0.033333333,34.4125,0
21-Oct-08,24.8,24.8,24.8,24.8,24.8,500,1,12400,500,100,0,0,-0.104693141,33.96538462,-0.114285714,34.75,-0.035019455,33.64230769,-0.049808429,33.67307692,0
22-Oct-08,23.6,25.1,23.6,25.1,24.01129944,177,5,4250,127,71.75,1.5,1.5,-0.048387097,33.225,0.012096774,34.06071429,-0.048387097,32.925,0.012096774,33.06071429,0
23-Oct-08,23.85,23.85,23.85,23.85,23.84886128,483,5,11519,483,100,0,0,0.01059322,32.6,-0.049800797,33.38,0.01059322,32.32,-0.049800797,32.44666667,0
24-Oct-08,22.7,22.7,22.7,22.7,22.69936421,1101,4,24992,1101,100,0,0,-0.048218029,31.98125,-0.048218029,32.7125,-0.048218029,31.71875,-0.048218029,31.8375,0
27-Oct-08,21.6,21.6,21.6,21.6,21.6,100,1,2160,100,100,0,0,-0.04845815,31.37058824,-0.04845815,32.05882353,-0.04845815,31.12352941,-0.04845815,31.23529412,0
28-Oct-08,21.6,21.6,21.6,21.6,21.6,250,1,5400,250,100,0,0,0,30.82777778,0,31.47777778,0,30.59444444,0,30.7,0
29-Oct-08,21.6,22.5,20.6,20.6,21.17329545,352,6,7453,352,100,1.9,-1,0,30.34210526,0.041666667,31.00526316,-0.046296296,30.06842105,-0.046296296,30.16842105,0
31-Oct-08,20.6,21.6,20.6,21.6,21.38349515,206,7,4405,191,92.72,1,1,-0.046296296,29.855,-0.04,30.535,0,29.595,0.048543689,29.74,0
03-Nov-08,22.6,22.6,22.6,22.6,22.6,25,2,565,25,100,0,0,0.097087379,29.50952381,0.046296296,30.15714286,0.097087379,29.26190476,0.046296296,29.4,0
04-Nov-08,22.6,22.6,21.5,21.5,21.92592593,675,8,14800,675,100,1.1,-1.1,0,29.19545455,0,29.81363636,-0.048672566,28.90909091,-0.048672566,29.04090909,0
05-Nov-08,22,22,20.45,20.45,20.76,500,4,10380,500,100,1.55,-1.55,-0.026548673,28.8826087,-0.026548673,29.47391304,-0.048837209,28.54130435,-0.048837209,28.6673913,0
07-Nov-08,19.45,19.45,19.45,19.45,19.44776119,402,8,7818,401,99.75,0,0,-0.115909091,28.48958333,-0.115909091,29.05625,-0.048899756,28.1625,-0.048899756,28.28333333,0
10-Nov-08,19,19,18.5,18.5,18.56909713,3799,17,70544,3798,99.97,0.5,-0.5,-0.023136247,28.11,-0.023136247,28.654,-0.048843188,27.776,-0.048843188,27.892,0
11-Nov-08,17.6,18.5,17.6,17.6,17.81176471,85,4,1514,45,52.94,0.9,0,-0.073684211,27.70576923,-0.026315789,28.26346154,-0.048648649,27.38461538,-0.048648649,27.49615385,0
12-Nov-08,16.75,18.35,16.75,17,16.89090909,55,3,929,55,100,1.6,0.25,-0.048295455,27.3,-0.008108108,27.8962963,-0.048295455,26.99074074,-0.034090909,27.10740741,0
14-Nov-08,17.3,17.3,16.95,17,17.10820896,268,5,4585,134,50,0.35,-0.3,0.032835821,26.94285714,-0.057220708,27.51785714,0.011940299,26.63214286,0,26.74642857,0
17-Nov-08,16.2,17,16.2,16.95,16.57711443,201,4,3332,101,50.25,0.8,0.75,-0.063583815,26.57241379,-0.01734104,27.15517241,-0.044247788,26.27241379,-0.002941176,26.40862069,0
18-Nov-08,17.45,17.5,17.45,17.5,17.49137931,580,2,10145,580,100,0.05,0.05,0.077160494,26.26833333,0.029411765,26.83333333,0.077160494,25.97833333,0.032448378,26.11166667,0
19-Nov-08,17,17.95,16.65,16.7,16.70981818,2750,5,45952,2750,100,1.3,-0.3,-0.025787966,25.96935484,0.025714286,26.54677419,-0.045845272,25.67741935,-0.045714286,25.80806452,0
20-Nov-08,17.4,17.4,17.4,17.4,17,1,1,17,1,100,0,0,0.023529412,25.7015625,-0.030640669,26.2609375,0.045045045,25.41875,0.041916168,25.5453125,0
21-Nov-08,17.85,17.85,17.85,17.85,17.85,200,1,3570,200,100,0,0,0.025862069,25.46363636,0.025862069,26.00606061,0.025862069,25.18939394,0.025862069,25.31212121,0
24-Nov-08,17,17,17,17,17,3320,5,56440,3220,96.99,0,0,-0.047619048,25.21470588,-0.047619048,25.74117647,-0.047619048,24.94852941,-0.047619048,25.06764706,0
28-Nov-08,16.2,17.85,16.2,16.4,16.37678571,1120,7,18342,1120,100,1.65,0.2,-0.047058824,24.95714286,0.05,25.51571429,-0.047058824,24.69857143,-0.035294118,24.82,0
01-Dec-08,16.1,16.1,16.1,16.1,16.1,10,1,161,10,100,0,0,-0.00617284,24.71111111,-0.098039216,25.25416667,-0.00617284,24.45972222,-0.018292683,24.57777778,0
02-Dec-08,16.9,16.9,16.9,16.9,16.9,20,1,338,20,100,0,0,0.049689441,24.5,0.049689441,25.02837838,0.049689441,24.25540541,0.049689441,24.37027027,0
03-Dec-08,17.65,17.65,16.1,16.1,17.53893342,12226,18,214431,12226,100,1.55,-1.55,0.044378698,24.31973684,0.044378698,24.83421053,-0.047337278,24.04078947,-0.047337278,24.15263158,0
04-Dec-08,16.8,16.9,15.3,15.85,15.87596804,8135,10,129151,8135,100,1.6,-0.95,-0.04815864,24.12692308,-0.042492918,24.63076923,-0.049689441,23.81666667,-0.01552795,23.93974359,0
05-Dec-08,16.6,16.6,15.15,16.3,16.30778906,11131,13,181522,11131,100,1.45,-0.3,-0.011904762,23.93875,-0.017751479,24.43,-0.009803922,23.6,0.028391167,23.74875,0
08-Dec-08,17,17,17,17,17,11052,10,187884,11052,100,0,0,0.024096386,23.7695122,0.024096386,24.24878049,0.122112211,23.43902439,0.042944785,23.58414634,0
10-Dec-08,17,17.85,17,17.35,17.24285714,140,6,2414,135,96.43,0.85,0.35,0,23.60833333,0.05,24.09642857,0,23.28571429,0.020588235,23.43571429,0
11-Dec-08,16.55,18.2,16.5,18.2,17.6581761,3180,12,56153,1680,52.83,1.7,1.65,-0.026470588,23.44418605,0.019607843,23.95930233,-0.029411765,23.12790698,0.048991354,23.31395349,0
12-Dec-08,19.1,19.1,19.1,19.1,19,1,1,19,1,100,0,0,0.15407855,23.34545455,0.049450549,23.84886364,0.157575758,23.03636364,0.049450549,23.21818182,0
15-Dec-08,20.05,20.05,18.2,19.9,19.88483822,11219,18,223088,11217,99.98,1.85,-0.15,0.04973822,23.27222222,0.04973822,23.76444444,-0.047120419,22.92888889,0.041884817,23.14444444,0
16-Dec-08,18.95,20.15,18.95,19.7,19.46144721,843,8,16406,733,86.95,1.2,0.75,-0.054862843,23.17826087,0.004987531,23.68586957,0.041208791,22.8423913,-0.010050251,23.06956522,0
17-Dec-08,18.75,19.85,18.75,19.85,19.28,200,6,3856,135,67.5,1.1,1.1,-0.01055409,23.08404255,-0.014888337,23.60425532,-0.01055409,22.75531915,0.007614213,23.00106383,0
18-Dec-08,20.45,20.45,18.9,19.95,19.47,100,4,1947,50,50,1.55,-0.5,0.090666667,23.02916667,0.0302267,23.53854167,0.008,22.675,0.005037783,22.9375,0
19-Dec-08,19,20,19,20,19.96904812,37736,54,753552,37068,98.23,1,1,-0.070904645,22.94693878,-0.02200489,23.46632653,0.005291005,22.6,0.002506266,22.87755102,0
22-Dec-08,19.85,19.85,19.1,19.25,19.82631646,15724,20,311749,15724,100,0.75,-0.6,0.044736842,22.885,-0.0075,23.394,0.005263158,22.53,-0.0375,22.805,0
23-Dec-08,18.35,19.55,18.3,18.3,19.41364819,4997,10,97010,4892,97.9,1.25,-0.05,-0.075566751,22.79607843,-0.01511335,23.31862745,-0.041884817,22.44705882,-0.049350649,22.71666667,0
24-Dec-08,19,19.1,17.45,18.9,19.0015361,5208,5,98960,5208,100,1.65,-0.1,0.035422343,22.72307692,-0.023017903,23.2375,-0.046448087,22.35096154,0.032786885,22.64326923,0
26-Dec-08,19.8,19.8,18,18.95,18.99883259,59105,50,1122926,53403,90.35,1.8,-0.85,0.042105263,22.66792453,0.036649215,23.17264151,0.031518625,22.26886792,0.002645503,22.57358491,0
29-Dec-08,19.7,19.75,18.05,19,19.06926407,231,6,4405,225,97.4,1.7,-0.7,-0.005050505,22.61296296,-0.002525253,23.10925926,0.002777778,22.19074074,0.002638522,22.50740741,0
30-Dec-08,19.5,19.8,18.1,18.1,18.32702463,68741,59,1259818,58491,85.09,1.7,-1.4,-0.010152284,22.55636364,0.002531646,23.04909091,0.002770083,22.11636364,-0.047368421,22.42727273,0
31-Dec-08,18.95,19,17.6,17.6,18.9470991,26578,23,503576,26402,99.34,1.4,-1.35,-0.028205128,22.49196429,-0.04040404,22.97678571,-0.027624309,22.03571429,-0.027624309,22.34107143,0
01-Jan-09,18.35,18.45,17,18.05,18.23811047,53156,71,969465,46672,87.8,1.45,-0.3,0,18.35,0,18.45,0,17,0,18.05,1
02-Jan-09,18.6,18.85,17.7,18.4,18.47139595,34156,26,630909,24906,72.92,1.15,-0.2,0.013623978,18.475,0.021680217,18.65,0.041176471,17.35,0.019390582,18.225,1
05-Jan-09,18,19.3,17.7,19.1,19.0843056,36427,48,695184,34595,94.97,1.6,1.1,-0.032258065,18.31666667,0.023872679,18.86666667,0,17.46666667,0.038043478,18.51666667,1
06-Jan-09,20.05,20.05,19.25,19.95,19.91591122,12796,21,254844,10714,83.73,0.8,-0.1,0.113888889,18.75,0.038860104,19.1625,0.087570621,17.9125,0.044502618,18.875,1
07-Jan-09,18.9,19.05,18.85,19,18.99750217,19617,16,372674,1600,8.16,0.2,0.1,-0.057356608,18.78,-0.049875312,19.14,-0.020779221,18.1,-0.047619048,18.9,1
09-Jan-09,19,20,18.9,19.75,19.40700387,30012,21,582443,25066,83.52,1.1,0.75,0.005291005,18.81666667,0.049868766,19.28333333,0.00265252,18.23333333,0.039473684,19.04166667,1
12-Jan-09,19.75,20.85,18.4,20.4,19.99996815,31402,22,628039,23201,73.88,2.45,0.65,0.039473684,18.95,0.0425,19.50714286,-0.026455026,18.25714286,0.032911392,19.23571429,1
13-Jan-09,22.25,22.25,18.4,18.9,19.33323135,16343,42,315963,11412,69.83,3.85,-3.35,0.126582278,19.3625,0.067146283,19.85,0,18.275,-0.073529412,19.19375,1
14-Jan-09,18,19.55,17.05,17.05,17.73144723,4595,24,81476,4185,91.08,2.5,-0.95,-0.191011236,19.21111111,-0.121348315,19.81666667,-0.073369565,18.13888889,-0.097883598,18.95555556,1
15-Jan-09,16.25,18.75,15.35,16.6,15.88800339,11795,45,187399,11312,95.91,3.4,0.35,-0.097222222,18.915,-0.040920716,19.71,-0.099706745,17.86,-0.026392962,18.72,1
16-Jan-09,17,18.2,16,17.05,17.45414252,11732,14,204772,11727,99.96,2.2,0.05,0.046153846,18.74090909,-0.029333333,19.57272727,0.042345277,17.69090909,0.027108434,18.56818182,1
19-Jan-09,16.25,18.2,16.25,17.8,17.48847783,16056,15,280795,5551,34.57,1.95,1.55,-0.044117647,18.53333333,0,19.45833333,0.015625,17.57083333,0.04398827,18.50416667,1
20-Jan-09,18.75,18.95,16.45,18.1,18.15433493,7082,26,128569,6500,91.78,2.5,-0.65,0.153846154,18.55,0.041208791,19.41923077,0.012307692,17.48461538,0.016853933,18.47307692,1
21-Jan-09,19,19.25,16.3,16.35,16.76687638,43552,73,730231,29777,68.37,2.95,-2.65,0.013333333,18.58214286,0.015831135,19.40714286,-0.009118541,17.4,-0.096685083,18.32142857,1
22-Jan-09,17.75,17.75,15,17,16.31410537,50222,52,819327,27931,55.62,2.75,-0.75,-0.065789474,18.52666667,-0.077922078,19.29666667,-0.079754601,17.24,0.039755352,18.23333333,1
23-Jan-09,17.05,18.25,16.05,18.2,17.22476859,44726,55,770395,30358,67.88,2.2,1.15,-0.03943662,18.434375,0.028169014,19.23125,0.07,17.165625,0.070588235,18.23125,1
27-Jan-09,18.5,18.95,18.15,18.7,18.59072233,37725,66,701335,30576,81.05,0.8,0.2,0.085043988,18.43823529,0.038356164,19.21470588,0.130841121,17.22352941,0.027472527,18.25882353,1
28-Jan-09,19.25,20.55,19.25,20.35,20.2092888,27517,54,556099,27470,99.83,1.3,1.1,0.040540541,18.48333333,0.084432718,19.28888889,0.060606061,17.33611111,0.088235294,18.375,1
29-Jan-09,21.35,22.35,19.85,20.65,20.9365848,17141,26,358874,16865,98.39,2.5,-0.7,0.109090909,18.63421053,0.087591241,19.45,0.031168831,17.46842105,0.014742015,18.49473684,1
30-Jan-09,21.2,21.65,19.9,20,20.60185185,4428,18,91225,4200,94.85,1.75,-1.2,-0.007025761,18.7625,-0.031319911,19.56,0.002518892,17.59,-0.031476998,18.57,1
02-Feb-09,20,20.9,19.4,20.75,19.57377049,1952,11,38208,1897,97.18,1.5,0.75,-0.056603774,18.82142857,-0.034642032,19.62380952,-0.025125628,17.67619048,0.0375,18.67380952,1
03-Feb-09,20.05,21.5,19.8,20,20.35450524,20121,51,409553,10020,49.8,1.7,-0.05,0.0025,18.87727273,0.028708134,19.70909091,0.020618557,17.77272727,-0.036144578,18.73409091,1
04-Feb-09,20,20.95,19.75,20.55,20.47738981,8735,21,178870,5140,58.84,1.2,0.55,-0.002493766,18.92608696,-0.025581395,19.76304348,-0.002525253,17.85869565,0.0275,18.81304348,1
05-Feb-09,19.85,21.25,19.85,19.95,20.59822524,24454,26,503709,15937,65.17,1.4,0.1,-0.0075,18.96458333,0.014319809,19.825,0.005063291,17.94166667,-0.02919708,18.86041667,1
06-Feb-09,20.85,20.85,19.8,19.8,20.50067422,7416,12,152033,315,4.25,1.05,-1.05,0.050377834,19.04,-0.018823529,19.866,-0.002518892,18.016,-0.007518797,18.898,1
09-Feb-09,20.25,20.45,19.8,19.9,20.24313387,40525,24,820353,20299,50.09,0.65,-0.35,-0.028776978,19.08653846,-0.019184652,19.88846154,0,18.08461538,0.005050505,18.93653846,1
10-Feb-09,20,20.85,19.8,20.45,20.17518453,10703,33,215935,3399,31.76,1.05,0.45,-0.012345679,19.12037037,0.019559902,19.92407407,0,18.14814815,0.027638191,18.99259259,1
11-Feb-09,19.85,21.25,19.85,20.1,20.87984414,9496,21,198275,5146,54.19,1.4,0.25,-0.0075,19.14642857,0.019184652,19.97142857,0.002525253,18.20892857,-0.017114914,19.03214286,1
12-Feb-09,19.8,20.5,19.5,20.3,20.04614136,16016,25,321059,8011,50.02,1,0.5,-0.002518892,19.16896552,-0.035294118,19.98965517,-0.017632242,18.25344828,0.009950249,19.07586207,1
13-Feb-09,21.25,21.3,19.9,21.05,20.60548383,58791,34,1211417,47000,79.94,1.4,-0.2,0.073232323,19.23833333,0.03902439,20.03333333,0.020512821,18.30833333,0.036945813,19.14166667,1
16-Feb-09,22,22.1,20,20,21.00938896,13207,33,277471,3890,29.45,2.1,-2,0.035294118,19.32741935,0.037558685,20.1,0.005025126,18.36290323,-0.049881235,19.16935484,1
17-Feb-09,21,21,19.5,20.2,20.87635009,5370,32,112106,4158,77.43,1.5,-0.8,-0.045454545,19.3796875,-0.049773756,20.128125,-0.025,18.3984375,0.01,19.2015625,1
18-Feb-09,20.5,21.1,20.1,21.1,20.75393939,12375,25,256830,1214,9.81,1,0.6,-0.023809524,19.41363636,0.004761905,20.15757576,0.030769231,18.45,0.044554455,19.25909091,1
19-Feb-09,21.9,22.15,20.8,21.35,21.73257975,12916,50,280698,5951,46.07,1.35,-0.55,0.068292683,19.48676471,0.049763033,20.21617647,0.034825871,18.51911765,0.011848341,19.32058824,1
20-Feb-09,20.45,22.35,20.3,20.4,20.40785069,11948,17,243833,11348,94.98,2.05,-0.05,-0.066210046,19.51428571,0.009029345,20.27714286,-0.024038462,18.57,-0.044496487,19.35142857,1
24-Feb-09,21.4,21.4,20.3,21.3,21.24432405,3876,33,82343,3115,80.37,1.1,-0.1,0.046454768,19.56666667,-0.042505593,20.30833333,0,18.61805556,0.044117647,19.40555556,1
25-Feb-09,21.75,21.95,20.55,20.7,20.98640227,1765,16,37041,475,26.91,1.4,-1.05,0.01635514,19.62567568,0.025700935,20.3527027,0.012315271,18.67027027,-0.028169014,19.44054054,1
26-Feb-09,21.7,21.7,21,21.6,21.65645261,12956,11,280581,12450,96.09,0.7,-0.1,-0.002298851,19.68026316,-0.011389522,20.38815789,0.02189781,18.73157895,0.043478261,19.49736842,1
27-Feb-09,22,22.45,20.55,20.95,21.82540156,16747,24,365510,15932,95.13,1.9,-1.05,0.013824885,19.73974359,0.034562212,20.44102564,-0.021428571,18.77820513,-0.030092593,19.53461538,1
02-Mar-09,19.95,21.4,19.95,20.85,21.04754137,17164,25,361260,16905,98.49,1.45,0.9,-0.093181818,19.745,-0.046770601,20.465,-0.02919708,18.8075,-0.00477327,19.5675,1
03-Mar-09,21.25,21.25,19.85,20.05,19.98588126,8641,27,172698,8019,92.8,1.4,-1.2,0.065162907,19.78170732,-0.007009346,20.48414634,-0.005012531,18.83292683,-0.038369305,19.57926829,1
04-Mar-09,21,21,20,21,20.72142857,1260,13,26109,694,55.08,1,0,-0.011764706,19.81071429,-0.011764706,20.49642857,0.007556675,18.86071429,0.047381546,19.61309524,1
05-Mar-09,21.25,21.9,20,20.05,21.06948654,46196,65,973326,34111,73.84,1.9,-1.2,0.011904762,19.84418605,0.042857143,20.52906977,0,18.8872093,-0.045238095,19.62325581,1
06-Mar-09,21.9,22.05,20.75,21.8,21.40127475,51461,53,1101331,48319,93.89,1.3,-0.1,0.030588235,19.89090909,0.006849315,20.56363636,0.0375,18.92954545,0.087281796,19.67272727,1
09-Mar-09,22.75,22.9,22.2,22.2,22.42318841,28635,19,642088,28485,99.48,0.7,-0.55,0.038812785,19.95444444,0.038548753,20.61555556,0.069879518,19.00222222,0.018348624,19.72888889,1
12-Mar-09,22.5,24,21.7,23.8,22.73918677,52482,46,1193398,45345,86.4,2.3,1.3,-0.010989011,20.00978261,0.048034934,20.68913043,-0.022522523,19.06086957,0.072072072,19.8173913,1
13-Mar-09,24.7,24.9,21.8,22.4,24.28584426,18685,44,453781,16690,89.32,3.1,-2.3,0.097777778,20.10957447,0.0375,20.7787234,0.004608295,19.11914894,-0.058823529,19.87234043,1
16-Mar-09,23.6,24.6,20.35,24.6,23.05576208,51110,55,1178380,24045,47.05,4.25,1,-0.044534413,20.18229167,-0.012048193,20.85833333,-0.066513761,19.14479167,0.098214286,19.97083333,1
17-Mar-09,26,26.85,23.6,26.4,25.94389331,42740,59,1108842,22251,52.06,3.25,0.4,0.101694915,20.30102041,0.091463415,20.98061224,0.15970516,19.23571429,0.073170732,20.10204082,1
18-Mar-09,28,28,25.15,26.25,27.12471761,40724,55,1104627,25401,62.37,2.85,-1.75,0.076923077,20.455,0.04283054,21.121,0.065677966,19.354,-0.005681818,20.225,1
19-Mar-09,28,28.05,25.1,26.5,26.9479335,36511,42,983896,15150,41.49,2.95,-1.5,0,20.60294118,0.001785714,21.25686275,-0.001988072,19.46666667,0.00952381,20.34803922,1
20-Mar-09,26.3,28.7,26.2,27.6,27.40700556,51245,115,1404472,43165,84.23,2.5,1.3,-0.060714286,20.7125,0.023172906,21.4,0.043824701,19.59615385,0.041509434,20.4875,1
23-Mar-09,28.9,30,26.95,28.85,28.58313612,55776,99,1594253,35070,62.88,3.05,-0.05,0.098859316,20.86698113,0.045296167,21.56226415,0.028625954,19.73490566,0.045289855,20.64528302,1
24-Mar-09,30.7,30.7,28.8,29.45,30.10178441,64391,92,1938284,45716,71,1.9,-1.25,0.062283737,21.04907407,0.023333333,21.73148148,0.06864564,19.90277778,0.020797227,20.80833333,1
25-Mar-09,30,30.9,29.4,30.5,30.33573339,14583,38,442386,10086,69.16,1.5,0.5,-0.022801303,21.21181818,0.006514658,21.89818182,0.020833333,20.07545455,0.03565365,20.98454545,1
26-Mar-09,32,32,30.15,30.95,31.12729136,34150,35,1062997,25310,74.11,1.85,-1.05,0.066666667,21.40446429,0.035598706,22.07857143,0.025510204,20.25535714,0.014754098,21.1625,1
27-Mar-09,31,32.1,29.85,30.45,30.70884385,39666,67,1218097,28490,71.82,2.25,-0.55,-0.03125,21.57280702,0.003125,22.25438596,-0.009950249,20.42368421,-0.016155089,21.3254386,1
30-Mar-09,29.5,30.45,28.95,29,29.42389782,36405,26,1071177,35117,96.46,1.5,-0.5,-0.048387097,21.70948276,-0.051401869,22.39568966,-0.030150754,20.57068966,-0.047619048,21.45775862,1
31-Mar-09,28.25,30,28.25,29.5,29.17714336,34362,46,1002585,31340,91.21,1.75,1.25,-0.042372881,21.82033898,-0.014778325,22.52457627,-0.02417962,20.70084746,0.017241379,21.5940678,1
01-Apr-09,30,30.95,29.5,30.95,30.24216378,56660,73,1713521,34167,60.3,1.45,0.95,0.061946903,21.95666667,0.031666667,22.665,0.044247788,20.8475,0.049152542,21.75,1
02-Apr-09,32,32.45,30.25,31.35,31.42759757,48555,48,1525967,38100,78.47,2.2,-0.65,0.066666667,22.12131148,0.048465267,22.82540984,0.025423729,21.00163934,0.012924071,21.90737705,1
06-Apr-09,32,32.7,30.25,31.85,31.82847858,25542,27,812963,18020,70.55,2.45,-0.15,0,22.28064516,0.00770416,22.98467742,0,21.15080645,0.015948963,22.06774194,1
